date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:10	54789/54789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ccbdbc9-d605%22	https://colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.svg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/open-iconic/open-iconic.svg	(from https://colorlib.com/preview/theme/camille/css/open-iconic-bootstrap.min.css)
19:47:10	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jul%202019%2014:17:07%20GMT	https://colorlib.com/preview/theme/camille/css/owl.video.play.png	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/css/owl.video.play.png	(from https://colorlib.com/preview/theme/camille/css/owl.carousel.min.css)
19:47:16	66024/66024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ccbdbf8-101e8%22	https://colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons.woff?v=4.0.0-19	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons580c.woff	(from https://colorlib.com/preview/theme/camille/css/ionicons.min.css)
19:47:19	112826/112826	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbf6-1b8ba%22	https://colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons.eot?v=4.0.0-19	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons580c.eot	(from https://colorlib.com/preview/theme/camille/css/ionicons.min.css)
19:47:19	112648/112648	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ccbdbf7-1b808%22	https://colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons.ttf?v=4.0.0-19	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons580c.ttf	(from https://colorlib.com/preview/theme/camille/css/ionicons.min.css)
19:47:22	4566/4566	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbe7-11d6%22	https://colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.eot	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.eot	(from https://colorlib.com/preview/theme/camille/css/flaticon.css)
19:47:23	50592/50592	---M--	200	added ('OK')	application/font-woff2	etag:%225ccbdbf9-c5a0%22	https://colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons.woff2?v=4.0.0-19	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons580c.woff2	(from https://colorlib.com/preview/theme/camille/css/ionicons.min.css)
19:47:23	4566/4566	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbe7-11d6%22	https://colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.eot?	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticond41d.eot	(from https://colorlib.com/preview/theme/camille/css/flaticon.css)
19:47:23	313199/313199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ccbdbf7-4c76f%22	https://colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons.svg?v=4.0.0-19	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/ionicons/fonts/ionicons580c.svg	(from https://colorlib.com/preview/theme/camille/css/ionicons.min.css)
19:47:23	2924/2924	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ccbdbe9-b6c%22	https://colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.woff	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.woff	(from https://colorlib.com/preview/theme/camille/css/flaticon.css)
19:47:24	4388/4388	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ccbdbe8-1124%22	https://colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.ttf	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.ttf	(from https://colorlib.com/preview/theme/camille/css/flaticon.css)
19:47:24	24116/24116	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ccbdbe8-5e34%22	https://colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.svg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/flaticon/font/Flaticon.svg	(from https://colorlib.com/preview/theme/camille/css/flaticon.css)
19:47:36	307244/307244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225ccbdbc3-4b02c%22	https://colorlib.com/preview/theme/camille/fonts/icomoon/icomoon.woff?6tt51o	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/icomoon/icomoonccfb.woff	(from https://colorlib.com/preview/theme/camille/css/icomoon.css)
19:47:36	307168/307168	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ccbdbc2-4afe0%22	https://colorlib.com/preview/theme/camille/fonts/icomoon/icomoon.ttf?6tt51o	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/icomoon/icomoonccfb.ttf	(from https://colorlib.com/preview/theme/camille/css/icomoon.css)
19:47:47	935341/935341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ccbdbc1-e45ad%22	https://colorlib.com/preview/theme/camille/fonts/icomoon/icomoon.svg?6tt51o	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/icomoon/icomoonccfb.svg	(from https://colorlib.com/preview/theme/camille/css/icomoon.css)
19:47:48	173141/173141	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb81-35967%22	https://colorlib.com/preview/theme/camille/images/bg-2.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/bg-2.jpg	(from https://colorlib.com/preview/theme/camille/services.html)
19:47:48	18657/18657	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202019%2006:10:52%20GMT	https://colorlib.com/preview/theme/camille/blog-single.html	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/blog-single.html	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:48	307332/307332	---M--	200	added ('OK')	application/octet-stream	etag:%225ccbdbc0-4b084%22	https://colorlib.com/preview/theme/camille/fonts/icomoon/icomoon.eot?6tt51o	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/fonts/icomoon/icomoonccfb.eot	(from https://colorlib.com/preview/theme/camille/css/icomoon.css)
19:47:51	1930698/1930698	---M--	200	added ('OK')	image/png	etag:%225ccbdb96-1e10a5%22	https://colorlib.com/preview/theme/camille/images/testimony-img.png	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/testimony-img.png	(from https://colorlib.com/preview/theme/camille/)
19:47:52	56943/56943	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb87-1023f%22	https://colorlib.com/preview/theme/camille/images/image_1.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_1.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:52	58188/58188	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb87-10461%22	https://colorlib.com/preview/theme/camille/images/image_2.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_2.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:53	38913/38913	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb88-abc4%22	https://colorlib.com/preview/theme/camille/images/image_3.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_3.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:54	62613/62613	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb89-1039b%22	https://colorlib.com/preview/theme/camille/images/image_4.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_4.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:56	102885/102885	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb8a-2127d%22	https://colorlib.com/preview/theme/camille/images/image_6.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_6.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:56	88513/88513	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb89-1a307%22	https://colorlib.com/preview/theme/camille/images/image_5.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/image_5.jpg	(from https://colorlib.com/preview/theme/camille/blog.html)
19:47:57	36090/36090	---M--	200	added ('OK')	image/jpeg	etag:%225ccbdb8b-8cfa%22	https://colorlib.com/preview/theme/camille/images/person_1.jpg	C:/My%20Web%20Sites/salon/colorlib.com/preview/theme/camille/images/person_1.jpg	(from https://colorlib.com/preview/theme/camille/blog-single.html)
